4129537,9983,20160712,0.005
6949378,3429,20160706,0.132
2166529,6928,20160727,0.006
2166529,1808,20160727,0.01
6172162,6500,20160708,0.037
4005121,9983,20160706,0.028
4347394,9983,20160716,0.015
3094273,13602,20160727,0.023
5139970,9983,20160729,0.008
3237121,13602,20160703,0.023
6224386,9983,20160716,0.006
6488578,13602,20160712,0.573
4164865,9983,20160703,0.007
4164865,8059,20160706,0.036
5468674,9983,20160713,0.021
6258178,9144,20160706,0.112
3659521,7341,20160727,0.029
3659521,13181,20160717,0.044
3659521,13602,20160718,0.035
7333378,13602,20160704,0.039
7333378,785,20160727,0.133
4454914,2978,20160711,0.11
6817282,8375,20160724,0.016
3149569,10418,20160721,0.03
6301186,1715,20160718,0.088
6301186,4203,20160708,0.027
2891521,13602,20160724,0.041
3422977,13602,20160727,0.031
4771330,13602,20160726,0.014
4513282,11799,20160712,0.009
3439873,13602,20160713,0.042
6632962,13602,20160727,0.029
6632962,10438,20160705,0.011
6912514,9934,20160724,0.191
2821891,10418,20160702,0.03
3872515,10418,20160704,0.028
3872515,2978,20160704,0.082
2699011,13602,20160705,0.534
5406214,3903,20160722,0.021
5406214,2440,20160722,0.021
3359491,10418,20160725,0.016
4147459,5743,20160715,0.032
5427718,4912,20160704,0.104
5427718,662,20160704,0.168
5427718,1528,20160704,0.137
2848003,13602,20160702,0.024
2726659,10842,20160724,0.377
3649795,2978,20160723,0.12
3649795,10418,20160701,0.041
2612995,9983,20160703,0.005
3808003,9983,20160721,0.004
3812611,3992,20160721,0.079
3425539,3992,20160719,0.041
6853126,13181,20160721,0.098
4251142,10609,20160707,0.052
3442435,13602,20160713,0.037
3182851,11986,20160731,0.028
7175686,7774,20160706,0.094
7175686,9983,20160717,0.012
3199747,8059,20160712,0.025
3199747,3429,20160718,0.061
6140422,6480,20160728,0.076
4001029,13602,20160704,0.023
3873541,2978,20160718,0.065
4603402,5482,20160723,0.047
6443530,13602,20160722,0.042
3627781,10418,20160713,0.03
4913674,8059,20160712,0.018
3506437,13602,20160719,0.087
2196229,6614,20160717,0.064
2329861,13849,20160724,0.069
3514117,9967,20160706,0.009
5733898,13183,20160705,0.245
2480389,2978,20160703,0.576
3928837,1904,20160722,0.037
3017989,13602,20160730,0.019
3017989,9983,20160704,0.019
5776906,13602,20160706,0.037
6332938,13602,20160724,0.042
5568010,8596,20160722,0.062
2398981,13602,20160722,0.023
3208453,10418,20160713,0.01
7205386,13602,20160729,0.043
4866574,13602,20160723,0.028
4866574,9983,20160725,0.014
5394958,2601,20160712,0.027
6445582,13602,20160713,0.037
3748615,13602,20160709,0.035
3748615,11184,20160703,0.068
5941774,9983,20160711,0.021
2842375,3429,20160725,0.105
2324743,10418,20160701,0.03
6491662,4654,20160717,0.127
3644167,11463,20160710,0.074
3644167,11463,20160706,0.13
3644167,11463,20160708,0.072
3644167,11463,20160711,0.075
3644167,11463,20160713,0.066
2862343,3004,20160712,0.039
2862343,2070,20160721,0.034
2862343,7821,20160721,0.023
2862343,14,20160731,0.122
4676110,9983,20160727,0.002
3135751,3992,20160724,0.05
4054279,9983,20160729,0.015
4192519,13602,20160723,0.021
2363143,3780,20160703,0.011
2363143,13161,20160703,0.029
2363143,2978,20160724,0.136
2363143,10438,20160729,0.012
3025159,9983,20160703,0.023
3025159,10438,20160701,0.012
3025159,13602,20160725,0.023
6574606,8059,20160729,0.016
2771719,13602,20160728,0.023
2513671,9983,20160723,0.023
7136782,13602,20160714,0.18
3568903,8596,20160722,0.035
5047822,13602,20160722,0.042
3704071,10110,20160716,0.15
3704071,10110,20160707,0.348
3183367,4132,20160723,0.016
4276750,13602,20160726,0.031
6402574,9983,20160704,0.019
6402574,10418,20160706,0.041
6408718,13602,20160724,0.039
4587022,8059,20160717,0.037
4587022,9983,20160717,0.023
3212041,13602,20160715,0.042
5903890,13602,20160724,0.031
4598290,1904,20160709,0.052
3093769,8306,20160728,0.056
3093769,8059,20160728,0.05
3093769,9983,20160716,0.02
4370962,8059,20160722,0.018
6208018,2920,20160729,0.061
2189065,2096,20160715,0.043
4029193,13602,20160703,0.037
3119881,493,20160721,0.024
3910921,9983,20160712,0.004
3910921,13602,20160711,0.036
6773266,2096,20160717,0.1
4948498,2978,20160725,0.09
2347273,13602,20160725,0.025
4190473,10284,20160720,0.071
3536137,13602,20160728,0.042
2358025,13602,20160703,0.011
3930889,10438,20160729,0.014
3930889,13602,20160704,0.017
3930889,2893,20160724,0.358
3930889,2893,20160726,0.1
4066057,5702,20160716,0.299
4066057,13602,20160724,0.056
4066057,5702,20160723,0.075
4066057,5702,20160709,0.469
4070665,10418,20160715,0.03
3024649,3992,20160709,0.055
6862354,13602,20160731,0.031
6078994,10438,20160716,0.007
3310345,10438,20160731,0.007
6112786,13602,20160714,0.023
2930953,2978,20160724,0.09
6939154,10418,20160727,0.018
6939154,2978,20160727,0.066
3208969,3985,20160724,0.269
3208969,11876,20160724,0.165
2296075,13602,20160728,0.011
2173195,2601,20160703,0.012
5948950,10418,20160720,0.024
2723083,4277,20160724,0.025
4177675,9983,20160721,0.217
4177675,13602,20160719,0.011
6790678,13602,20160723,0.023
3531019,8059,20160717,0.013
7343638,8059,20160704,0.02
3021067,13320,20160722,0.113
2773771,4727,20160725,0.443
4286998,13602,20160711,0.037
6385174,9983,20160712,0.003
2933515,9983,20160703,0.019
2933515,13602,20160702,0.008
6925846,13602,20160714,0.026
6925846,9983,20160721,0.005
5617174,5785,20160725,0.037
6667798,9983,20160710,0.016
6667798,8499,20160725,0.392
6667798,13602,20160704,0.522
5887510,3093,20160704,0.081
5887510,8215,20160704,0.058
5887510,9002,20160704,0.079
3469579,2978,20160711,0.062
5368342,13602,20160727,0.317
6157846,13602,20160722,0.009
6427162,1904,20160708,0.023
6427162,11894,20160708,0.024
7228954,9983,20160714,0.009
6728218,3992,20160707,0.038
6992410,1971,20160706,0.156
6992410,1971,20160701,0.204
6992410,1971,20160708,0.138
6992410,1971,20160705,0.159
6992410,1971,20160711,0.124
3909901,9983,20160726,0.016
6783514,13602,20160729,0.021
6783514,9983,20160731,0.016
6783514,12154,20160729,0.233
4694554,10418,20160711,0.033
4694554,13602,20160721,0.012
4694554,2978,20160710,0.112
4694554,10438,20160703,0.012
5238298,11799,20160729,0.009
2886925,2978,20160722,0.42
2891533,13602,20160731,0.023
2635021,1808,20160730,0.014
2635021,6928,20160730,0.007
5275162,2601,20160707,0.015
2247949,13602,20160707,0.015
2247949,1589,20160710,0.587
2247949,1589,20160721,0.19
2247949,9983,20160730,0.013
6335002,9793,20160714,0.272
6599194,3429,20160710,0.082
6608410,8012,20160721,0.072
3048205,10438,20160712,0.01
3048205,10418,20160701,0.024
3837709,9983,20160720,0.002
2800909,13602,20160727,0.035
5880346,13602,20160721,0.013
5880346,8901,20160703,0.419
6153754,8059,20160724,0.013
5393950,13602,20160720,0.037
6976030,9718,20160702,0.082
2846479,10438,20160711,0.007
6223390,9983,20160710,0.01
3639055,9983,20160701,0.013
2872591,13602,20160713,0.037
3531535,8059,20160702,0.051
3531535,10418,20160704,0.057
3531535,9983,20160702,0.015
3531535,3429,20160704,0.118
5510686,8059,20160712,0.027
5510686,3429,20160704,0.126
3937039,10990,20160710,0.084
6039070,8059,20160715,0.062
6039070,13803,20160707,0.055
6039070,9983,20160726,0.018
6039070,13602,20160726,0.023
6039070,3429,20160716,0.105
3675919,2601,20160708,0.022
4472350,9983,20160728,0.005
2107663,13602,20160728,0.037
2370319,12429,20160723,0.078
2370319,10418,20160711,0.013
2765071,2978,20160721,0.149
2765071,13602,20160714,0.012
3557647,13602,20160704,0.011
3557647,10438,20160712,0.01
2772751,13602,20160713,0.025
2772751,9983,20160714,0.004
3428623,10438,20160706,0.013
3428623,10418,20160704,0.056
3428623,3429,20160705,0.147
3428623,13602,20160724,0.013
3428623,2978,20160724,0.14
3298063,2978,20160731,0.116
3298063,10438,20160721,0.011
6893086,13602,20160727,0.042
2817295,13602,20160720,0.026
2953489,9983,20160704,0.007
5180962,13602,20160723,0.037
3647761,9983,20160724,0.015
4938274,3594,20160703,0.023
3913489,13602,20160704,0.598
3133201,13602,20160711,0.037
3019537,13602,20160703,0.023
6308386,13602,20160706,0.013
6308386,10438,20160706,0.008
2369809,13602,20160723,0.011
2764561,10418,20160704,0.089
2764561,13602,20160712,0.023
2764561,10438,20160710,0.015
2764561,2978,20160703,0.46
7128610,9983,20160716,0.018
2127121,13602,20160723,0.027
2266897,2978,20160707,0.157
2266897,13602,20160703,0.038
2266897,3429,20160706,0.158
2266897,6749,20160726,0.099
3845905,5743,20160724,0.093
6913570,5840,20160723,0.003
3326737,2978,20160721,0.09
2680081,13602,20160704,0.604
2680081,8780,20160717,0.748
2680081,8780,20160722,0.356
5371426,13602,20160706,0.037
2819347,13602,20160728,0.015
4144915,13602,20160717,0.019
4144915,11799,20160717,0.017
3624211,11512,20160724,0.075
3624211,11512,20160715,0.322
3628819,12559,20160721,0.072
3628819,13602,20160703,0.035
2843923,13602,20160710,0.62
3636499,10418,20160711,0.012
2588947,2623,20160702,0.108
3383059,1904,20160718,0.077
2870035,10418,20160701,0.03
2870035,2978,20160701,0.096
2870035,10438,20160724,0.012
2870035,13602,20160711,0.013
6037030,13602,20160714,0.024
2635027,807,20160716,0.047
3301651,2601,20160726,0.027
4540966,10418,20160706,0.03
5327398,13602,20160726,0.153
2800915,10418,20160705,0.01
2146579,4811,20160702,0.217
2146579,8137,20160701,0.708
2146579,8137,20160702,0.577
