4129537,9983,20160712,0.006
6949378,3429,20160706,0.135
2166529,6928,20160727,0.005
2166529,1808,20160727,0.01
6172162,6500,20160708,0.037
4005121,9983,20160706,0.033
4347394,9983,20160716,0.017
3094273,13602,20160727,0.031
5139970,9983,20160729,0.009
3237121,13602,20160703,0.031
6224386,9983,20160716,0.008
6488578,13602,20160712,0.6
4164865,9983,20160703,0.008
4164865,8059,20160706,0.048
5468674,9983,20160713,0.021
6258178,9144,20160706,0.104
3659521,7341,20160727,0.039
3659521,13181,20160717,0.04
3659521,13602,20160718,0.058
7333378,13602,20160704,0.056
7333378,785,20160727,0.134
4454914,2978,20160711,0.122
6817282,8375,20160724,0.016
3149569,10418,20160721,0.023
6301186,1715,20160718,0.101
6301186,4203,20160708,0.025
2891521,13602,20160724,0.05
3422977,13602,20160727,0.034
4771330,13602,20160726,0.025
4513282,11799,20160712,0.009
3439873,13602,20160713,0.05
6632962,13602,20160727,0.036
6632962,10438,20160705,0.015
6912514,9934,20160724,0.143
2821891,10418,20160702,0.023
3872515,10418,20160704,0.026
3872515,2978,20160704,0.105
2699011,13602,20160705,0.506
5406214,3903,20160722,0.024
5406214,2440,20160722,0.024
3359491,10418,20160725,0.014
4147459,5743,20160715,0.039
5427718,4912,20160704,0.113
5427718,662,20160704,0.181
5427718,1528,20160704,0.161
2848003,13602,20160702,0.03
2726659,10842,20160724,0.331
3649795,2978,20160723,0.142
3649795,10418,20160701,0.036
2612995,9983,20160703,0.006
3808003,9983,20160721,0.004
3812611,3992,20160721,0.053
3425539,3992,20160719,0.022
6853126,13181,20160721,0.101
4251142,10609,20160707,0.027
3442435,13602,20160713,0.047
3182851,11986,20160731,0.024
7175686,7774,20160706,0.09
7175686,9983,20160717,0.015
3199747,8059,20160712,0.033
3199747,3429,20160718,0.07
6140422,6480,20160728,0.075
4001029,13602,20160704,0.031
3873541,2978,20160718,0.084
4603402,5482,20160723,0.052
6443530,13602,20160722,0.051
3627781,10418,20160713,0.025
4913674,8059,20160712,0.025
3506437,13602,20160719,0.093
2196229,6614,20160717,0.057
2329861,13849,20160724,0.069
3514117,9967,20160706,0.009
5733898,13183,20160705,0.273
2480389,2978,20160703,0.591
3928837,1904,20160722,0.041
3017989,13602,20160730,0.031
3017989,9983,20160704,0.025
5776906,13602,20160706,0.047
6332938,13602,20160724,0.051
5568010,8596,20160722,0.079
2398981,13602,20160722,0.031
3208453,10418,20160713,0.009
7205386,13602,20160729,0.055
4866574,13602,20160723,0.036
4866574,9983,20160725,0.018
5394958,2601,20160712,0.023
6445582,13602,20160713,0.047
3748615,13602,20160709,0.052
3748615,11184,20160703,0.08
5941774,9983,20160711,0.022
2842375,3429,20160725,0.11
2324743,10418,20160701,0.023
6491662,4654,20160717,0.104
3644167,11463,20160710,0.112
3644167,11463,20160706,0.158
3644167,11463,20160708,0.11
3644167,11463,20160711,0.111
3644167,11463,20160713,0.082
2862343,3004,20160712,0.041
2862343,2070,20160721,0.037
2862343,7821,20160721,0.027
2862343,14,20160731,0.149
4676110,9983,20160727,0.002
3135751,3992,20160724,0.041
4054279,9983,20160729,0.017
4192519,13602,20160723,0.028
2363143,3780,20160703,0.019
2363143,13161,20160703,0.03
2363143,2978,20160724,0.137
2363143,10438,20160729,0.021
3025159,9983,20160703,0.028
3025159,10438,20160701,0.018
3025159,13602,20160725,0.027
6574606,8059,20160729,0.022
2771719,13602,20160728,0.031
2513671,9983,20160723,0.021
7136782,13602,20160714,0.142
3568903,8596,20160722,0.036
5047822,13602,20160722,0.05
3704071,10110,20160716,0.138
